"","Location","JulianDate","Time24hr","Temperature","Light"
"961","Greenhouse",259,"17:00:00",23.388,1313.2
"962","Greenhouse",259,"18:00:00",21.664,441.3
"963","Greenhouse",259,"19:00:00",22.621,43.1
"964","Greenhouse",259,"20:00:00",23.1,0
"965","Greenhouse",259,"21:00:00",22.333,0
"966","Greenhouse",259,"22:00:00",22.429,0
"967","Greenhouse",259,"23:00:00",23.004,0
"968","Greenhouse",260,"00:00:00",22.142,0
"969","Greenhouse",260,"01:00:00",22.525,0
"970","Greenhouse",260,"02:00:00",23.004,0
"971","Greenhouse",260,"03:00:00",22.142,0
"972","Greenhouse",260,"04:00:00",22.717,0
"973","Greenhouse",260,"05:00:00",22.908,0
"974","Greenhouse",260,"06:00:00",21.951,0
"975","Greenhouse",260,"07:00:00",23.1,204.5
"976","Greenhouse",260,"08:00:00",22.812,602.8
"977","Greenhouse",260,"09:00:00",22.333,1302.4
"978","Greenhouse",260,"10:00:00",23.004,2152.8
"979","Greenhouse",260,"11:00:00",23.966,2583.4
"980","Greenhouse",260,"12:00:00",25.028,3100
"981","Greenhouse",260,"13:00:00",21.569,3100
"982","Greenhouse",260,"14:00:00",21.76,2927.8
"983","Greenhouse",260,"15:00:00",22.525,1636.1
"984","Greenhouse",260,"16:00:00",22.142,2152.8
"985","Greenhouse",260,"17:00:00",22.621,1345.5
"986","Greenhouse",260,"18:00:00",22.429,947.2
"987","Greenhouse",260,"19:00:00",21.282,64.6
"988","Greenhouse",260,"20:00:00",22.046,0
"989","Greenhouse",260,"21:00:00",21.951,0
"990","Greenhouse",260,"22:00:00",21.855,0
"991","Greenhouse",260,"23:00:00",22.333,0
"992","Greenhouse",261,"00:00:00",22.046,0
"993","Greenhouse",261,"01:00:00",22.142,0
"994","Greenhouse",261,"02:00:00",22.333,0
"995","Greenhouse",261,"03:00:00",22.333,0
"996","Greenhouse",261,"04:00:00",22.142,0
"997","Greenhouse",261,"05:00:00",22.333,0
"998","Greenhouse",261,"06:00:00",22.908,0
"999","Greenhouse",261,"07:00:00",22.238,96.9
"1000","Greenhouse",261,"08:00:00",23.196,667.4
"1001","Greenhouse",261,"09:00:00",23.869,1463.9
"1002","Greenhouse",261,"10:00:00",23.869,2066.7
"1003","Greenhouse",261,"11:00:00",20.615,398.3
"1004","Greenhouse",261,"12:00:00",21.473,688.9
"1005","Greenhouse",261,"13:00:00",23.1,1722.2
"1006","Greenhouse",261,"14:00:00",20.424,75.3
"1007","Greenhouse",261,"15:00:00",21.664,53.8
"1008","Greenhouse",261,"16:00:00",22.142,21.5
"1009","Greenhouse",261,"17:00:00",22.046,53.8
"1010","Greenhouse",261,"18:00:00",22.238,107.6
"1011","Greenhouse",261,"19:00:00",22.525,0
"1012","Greenhouse",261,"20:00:00",22.238,0
"1013","Greenhouse",261,"21:00:00",22.429,0
"1014","Greenhouse",261,"22:00:00",23.292,0
"1015","Greenhouse",261,"23:00:00",22.717,0
"1016","Greenhouse",262,"00:00:00",22.238,0
"1017","Greenhouse",262,"01:00:00",23.292,0
"1018","Greenhouse",262,"02:00:00",23.292,0
"1019","Greenhouse",262,"03:00:00",22.429,0
"1020","Greenhouse",262,"04:00:00",22.046,0
"1021","Greenhouse",262,"05:00:00",22.429,0
"1022","Greenhouse",262,"06:00:00",22.621,0
"1023","Greenhouse",262,"07:00:00",21.951,0
"1024","Greenhouse",262,"08:00:00",23.292,53.8
"1025","Greenhouse",262,"09:00:00",23.773,236.8
"1026","Greenhouse",262,"10:00:00",23.581,1162.5
"1027","Greenhouse",262,"11:00:00",23.869,775
"1028","Greenhouse",262,"12:00:00",23.196,753.5
"1029","Greenhouse",262,"13:00:00",23.869,366
"1030","Greenhouse",262,"14:00:00",22.908,258.3
"1031","Greenhouse",262,"15:00:00",23.581,968.8
"1032","Greenhouse",262,"16:00:00",23.388,2669.5
"1033","Greenhouse",262,"17:00:00",23.004,1044.1
"1034","Greenhouse",262,"18:00:00",23.1,441.3
"1035","Greenhouse",262,"19:00:00",22.812,10.8
"1036","Greenhouse",262,"20:00:00",22.621,0
"1037","Greenhouse",262,"21:00:00",22.142,0
"1038","Greenhouse",262,"22:00:00",22.238,0
"1039","Greenhouse",262,"23:00:00",22.429,0
"1040","Greenhouse",263,"00:00:00",22.717,0
"1041","Greenhouse",263,"01:00:00",23.1,0
"1042","Greenhouse",263,"02:00:00",23.292,0
"1043","Greenhouse",263,"03:00:00",23.581,0
"1044","Greenhouse",263,"04:00:00",22.812,0
"1045","Greenhouse",263,"05:00:00",22.333,0
"1046","Greenhouse",263,"06:00:00",22.429,0
"1047","Greenhouse",263,"07:00:00",23.004,107.6
"1048","Greenhouse",263,"08:00:00",23.292,247.6
"1049","Greenhouse",263,"09:00:00",23.484,538.2
"1050","Greenhouse",263,"10:00:00",24.351,1194.8
"1051","Greenhouse",263,"11:00:00",23.004,1194.8
"1052","Greenhouse",263,"12:00:00",23.1,1463.9
"1053","Greenhouse",263,"13:00:00",25.416,6200
"1054","Greenhouse",263,"14:00:00",24.062,1894.5
"1055","Greenhouse",263,"15:00:00",23.292,1980.6
"1056","Greenhouse",263,"16:00:00",23.388,1980.6
"1057","Greenhouse",263,"17:00:00",23.292,947.2
"1058","Greenhouse",263,"18:00:00",23.484,226
"1059","Greenhouse",263,"19:00:00",22.525,10.8
"1060","Greenhouse",263,"20:00:00",22.812,0
"1061","Greenhouse",263,"21:00:00",23.004,0
"1062","Greenhouse",263,"22:00:00",23.004,0
"1063","Greenhouse",263,"23:00:00",22.717,0
"1064","Greenhouse",264,"00:00:00",22.812,0
"1065","Greenhouse",264,"01:00:00",23.1,0
"1066","Greenhouse",264,"02:00:00",23.196,0
"1067","Greenhouse",264,"03:00:00",23.581,0
"1068","Greenhouse",264,"04:00:00",23.484,0
"1069","Greenhouse",264,"05:00:00",23.677,0
"1070","Greenhouse",264,"06:00:00",23.581,0
"1071","Greenhouse",264,"07:00:00",23.484,75.3
"1072","Greenhouse",264,"08:00:00",23.677,699.7
"1073","Greenhouse",264,"09:00:00",24.062,2583.4
"1074","Greenhouse",264,"10:00:00",24.351,3616.7
"1075","Greenhouse",264,"11:00:00",25.125,3444.5
"1076","Greenhouse",264,"12:00:00",22.812,699.7
"1077","Greenhouse",264,"13:00:00",23.388,0
"1078","Greenhouse",264,"14:00:00",22.717,0
"1079","Greenhouse",264,"15:00:00",23.869,21.5
"1080","Greenhouse",264,"16:00:00",21.282,0
"1081","Greenhouse",264,"17:00:00",20.901,0
"1082","Greenhouse",264,"18:00:00",21.282,32.3
"1083","Greenhouse",264,"19:00:00",21.378,0
"1084","Greenhouse",264,"20:00:00",21.378,21.5
"1085","Greenhouse",264,"21:00:00",21.951,21.5
"1086","Greenhouse",264,"22:00:00",21.951,21.5
"1087","Greenhouse",264,"23:00:00",21.664,0
"1088","Greenhouse",265,"00:00:00",21.76,0
"1089","Greenhouse",265,"01:00:00",21.855,0
"1090","Greenhouse",265,"02:00:00",21.76,0
"1091","Greenhouse",265,"03:00:00",21.76,0
"1092","Greenhouse",265,"04:00:00",21.664,0
"1093","Greenhouse",265,"05:00:00",21.569,0
"1094","Greenhouse",265,"06:00:00",21.473,0
"1095","Greenhouse",265,"07:00:00",21.378,21.5
"1096","Greenhouse",265,"08:00:00",21.378,32.3
"1097","Greenhouse",265,"09:00:00",21.282,118.4
"1098","Greenhouse",265,"10:00:00",20.901,64.6
"1099","Greenhouse",265,"11:00:00",20.519,139.9
"1100","Greenhouse",265,"12:00:00",20.901,129.2
